[38;5;127mlibs[0m/[38;5;172mnvidia-cuda[0m/[38;5;67m11.2.0[0m/[38;5;68mbin[0m
 |
 [0;32mOK[0m
Sat Apr  6 17:45:28 2024       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.154.05             Driver Version: 535.154.05   CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA A100-PCIE-40GB          Off | 00000000:8A:00.0 Off |                    0 |
| N/A   31C    P0              35W / 250W |      0MiB / 40960MiB |      0%      Default |
|                                         |                      |             Disabled |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|  No running processes found                                                           |
+---------------------------------------------------------------------------------------+
Sizes:
Training
(2091200, 34)
Testing
(522800, 34)
Validation
(290000, 34)
Device: cuda
Epoch 1/6000, Train Loss: 0.7111721038818359, Test Loss: 0.697377622127533
Epoch 1978/6000, Train Loss: 0.52527916431427, Test Loss: 0.524944543838501
Epoch 1979/6000, Train Loss: 0.5251115560531616, Test Loss: 0.5248191356658936
Epoch 1980/6000, Train Loss: 0.5250568985939026, Test Loss: 0.5246828198432922
Epoch 1981/6000, Train Loss: 0.52522873878479, Test Loss: 0.5248043537139893
Epoch 1982/6000, Train Loss: 0.5250862240791321, Test Loss: 0.5245911478996277
Epoch 1983/6000, Train Loss: 0.5251251459121704, Test Loss: 0.5248047709465027
Epoch 1984/6000, Train Loss: 0.5250588059425354, Test Loss: 0.5247610807418823
Epoch 1985/6000, Train Loss: 0.5252019762992859, Test Loss: 0.5248761773109436
Epoch 1986/6000, Train Loss: 0.5250874161720276, Test Loss: 0.5248897075653076
Epoch 1987/6000, Train Loss: 0.5249795317649841, Test Loss: 0.5248172879219055
Epoch 1988/6000, Train Loss: 0.525129497051239, Test Loss: 0.5250348448753357
Epoch 1989/6000, Train Loss: 0.5252150893211365, Test Loss: 0.5247562527656555
Epoch 1990/6000, Train Loss: 0.5251020789146423, Test Loss: 0.5249693989753723
Epoch 1991/6000, Train Loss: 0.5251709222793579, Test Loss: 0.5248584151268005
Epoch 1992/6000, Train Loss: 0.5251005291938782, Test Loss: 0.5247679352760315
Epoch 1993/6000, Train Loss: 0.5251763463020325, Test Loss: 0.5249722599983215
Epoch 1994/6000, Train Loss: 0.5251776576042175, Test Loss: 0.5248032212257385
Epoch 1995/6000, Train Loss: 0.5252448320388794, Test Loss: 0.5249636173248291
Epoch 1996/6000, Train Loss: 0.5250324010848999, Test Loss: 0.524958074092865
Epoch 1997/6000, Train Loss: 0.5252885222434998, Test Loss: 0.5248171091079712
Epoch 1998/6000, Train Loss: 0.5252184271812439, Test Loss: 0.525047779083252
Epoch 1999/6000, Train Loss: 0.525258481502533, Test Loss: 0.5248098969459534
Epoch 2000/6000, Train Loss: 0.5251129269599915, Test Loss: 0.5247176885604858
Epoch 2001/6000, Train Loss: 0.5252755284309387, Test Loss: 0.524832546710968
Epoch 2002/6000, Train Loss: 0.5252158641815186, Test Loss: 0.5246346592903137
Epoch 2003/6000, Train Loss: 0.5252635478973389, Test Loss: 0.5247957706451416
Epoch 2004/6000, Train Loss: 0.5250679850578308, Test Loss: 0.5249080657958984
Epoch 2005/6000, Train Loss: 0.5251051783561707, Test Loss: 0.5247306227684021
Epoch 2006/6000, Train Loss: 0.5251154899597168, Test Loss: 0.5248348116874695
Epoch 2007/6000, Train Loss: 0.5250151753425598, Test Loss: 0.5247727632522583
Epoch 2008/6000, Train Loss: 0.5250735282897949, Test Loss: 0.5247716307640076
Epoch 2009/6000, Train Loss: 0.5251904726028442, Test Loss: 0.5250201225280762
Epoch 2010/6000, Train Loss: 0.5250507593154907, Test Loss: 0.5248475074768066
Epoch 2011/6000, Train Loss: 0.5251154899597168, Test Loss: 0.5248833298683167
Epoch 2012/6000, Train Loss: 0.5251695513725281, Test Loss: 0.5248432159423828
Epoch 2013/6000, Train Loss: 0.5251245498657227, Test Loss: 0.5246343612670898
Epoch 2014/6000, Train Loss: 0.5253491997718811, Test Loss: 0.5248668789863586
Epoch 2015/6000, Train Loss: 0.5253825783729553, Test Loss: 0.5245399475097656
Epoch 2016/6000, Train Loss: 0.5252905488014221, Test Loss: 0.524774968624115
Epoch 2017/6000, Train Loss: 0.5251848697662354, Test Loss: 0.5247843861579895
Epoch 2018/6000, Train Loss: 0.5249696373939514, Test Loss: 0.5248901844024658
Epoch 2019/6000, Train Loss: 0.5249946713447571, Test Loss: 0.5250013470649719
Epoch 2020/6000, Train Loss: 0.5251234173774719, Test Loss: 0.5248643159866333
Epoch 2021/6000, Train Loss: 0.5251695513725281, Test Loss: 0.5250070691108704
Epoch 2022/6000, Train Loss: 0.5250223278999329, Test Loss: 0.5249310731887817
Epoch 2023/6000, Train Loss: 0.5252001285552979, Test Loss: 0.5248000025749207
Epoch 2024/6000, Train Loss: 0.5251151323318481, Test Loss: 0.5247687101364136
Epoch 2025/6000, Train Loss: 0.5252520442008972, Test Loss: 0.5246399641036987
Epoch 2026/6000, Train Loss: 0.5252188444137573, Test Loss: 0.5246542692184448
Epoch 2027/6000, Train Loss: 0.5250340700149536, Test Loss: 0.5248616933822632
Epoch 2028/6000, Train Loss: 0.5252866148948669, Test Loss: 0.5247088074684143
Epoch 2029/6000, Train Loss: 0.5251939296722412, Test Loss: 0.5247350931167603
Epoch 2030/6000, Train Loss: 0.5252217650413513, Test Loss: 0.5247098803520203
Epoch 2031/6000, Train Loss: 0.5251531004905701, Test Loss: 0.5249515771865845
Epoch 2032/6000, Train Loss: 0.5250882506370544, Test Loss: 0.5249793529510498
Epoch 2033/6000, Train Loss: 0.5250629782676697, Test Loss: 0.5249099135398865
Epoch 2034/6000, Train Loss: 0.5249720811843872, Test Loss: 0.524764358997345
Epoch 2035/6000, Train Loss: 0.5250022411346436, Test Loss: 0.524724543094635
Epoch 2036/6000, Train Loss: 0.5252202749252319, Test Loss: 0.5249286890029907
Epoch 2037/6000, Train Loss: 0.5250300168991089, Test Loss: 0.5247657895088196
Epoch 2038/6000, Train Loss: 0.5250632166862488, Test Loss: 0.5249128937721252
Epoch 2039/6000, Train Loss: 0.5251787304878235, Test Loss: 0.5247736573219299
Epoch 2040/6000, Train Loss: 0.5251428484916687, Test Loss: 0.5246893763542175
Epoch 2041/6000, Train Loss: 0.5251996517181396, Test Loss: 0.5246923565864563
Epoch 2042/6000, Train Loss: 0.5251758694648743, Test Loss: 0.5245267748832703
Epoch 2043/6000, Train Loss: 0.5251273512840271, Test Loss: 0.5247868895530701
Epoch 2044/6000, Train Loss: 0.5250000953674316, Test Loss: 0.5247708559036255
Epoch 2045/6000, Train Loss: 0.5251326560974121, Test Loss: 0.5247173309326172
Epoch 2046/6000, Train Loss: 0.5250737071037292, Test Loss: 0.5248004198074341
Epoch 2047/6000, Train Loss: 0.5252928733825684, Test Loss: 0.5246955752372742
Epoch 2048/6000, Train Loss: 0.5249214768409729, Test Loss: 0.5251562595367432
Epoch 2049/6000, Train Loss: 0.52549809217453, Test Loss: 0.5247372984886169
Epoch 2050/6000, Train Loss: 0.525268018245697, Test Loss: 0.5248538851737976
Epoch 2051/6000, Train Loss: 0.5250378847122192, Test Loss: 0.5248690247535706
Epoch 2052/6000, Train Loss: 0.5250591039657593, Test Loss: 0.5247247815132141
Epoch 2053/6000, Train Loss: 0.5251477956771851, Test Loss: 0.5250318646430969
Epoch 2054/6000, Train Loss: 0.5252530574798584, Test Loss: 0.5247038006782532
Epoch 2055/6000, Train Loss: 0.5250596404075623, Test Loss: 0.5247095823287964
Epoch 2056/6000, Train Loss: 0.5250884294509888, Test Loss: 0.5251723527908325
Epoch 2057/6000, Train Loss: 0.5252264738082886, Test Loss: 0.5246192216873169
Epoch 2058/6000, Train Loss: 0.5250803232192993, Test Loss: 0.5245795249938965
Epoch 2059/6000, Train Loss: 0.5252843499183655, Test Loss: 0.5248453617095947
Epoch 2060/6000, Train Loss: 0.5254684090614319, Test Loss: 0.5246408581733704
Epoch 2061/6000, Train Loss: 0.5252170562744141, Test Loss: 0.5247674584388733
Epoch 2062/6000, Train Loss: 0.5250347852706909, Test Loss: 0.5248460173606873
Epoch 2063/6000, Train Loss: 0.5251755714416504, Test Loss: 0.5246537923812866
Epoch 2064/6000, Train Loss: 0.5252701640129089, Test Loss: 0.5247633457183838
Epoch 2065/6000, Train Loss: 0.5252081155776978, Test Loss: 0.5250442028045654
Epoch 2066/6000, Train Loss: 0.5253732800483704, Test Loss: 0.5248332619667053
Epoch 2067/6000, Train Loss: 0.5251560807228088, Test Loss: 0.5249109864234924
Epoch 2068/6000, Train Loss: 0.5250521302223206, Test Loss: 0.5250146985054016
Epoch 2069/6000, Train Loss: 0.5250777006149292, Test Loss: 0.5247789621353149
Epoch 2070/6000, Train Loss: 0.5249457359313965, Test Loss: 0.5248083472251892
Epoch 2071/6000, Train Loss: 0.5249523520469666, Test Loss: 0.5248907804489136
Epoch 2072/6000, Train Loss: 0.5252220034599304, Test Loss: 0.5247407555580139
Epoch 2073/6000, Train Loss: 0.5250073671340942, Test Loss: 0.5248242020606995
Epoch 2074/6000, Train Loss: 0.5250229835510254, Test Loss: 0.5247360467910767
Epoch 2075/6000, Train Loss: 0.5252367258071899, Test Loss: 0.5246140956878662
Epoch 2076/6000, Train Loss: 0.5251823663711548, Test Loss: 0.524817943572998
Epoch 2077/6000, Train Loss: 0.5249794721603394, Test Loss: 0.524811327457428
Epoch 2078/6000, Train Loss: 0.5250247120857239, Test Loss: 0.5246817469596863
Epoch 2079/6000, Train Loss: 0.524955153465271, Test Loss: 0.5247753262519836
Epoch 2080/6000, Train Loss: 0.5249553322792053, Test Loss: 0.524739682674408
Epoch 2081/6000, Train Loss: 0.5250970125198364, Test Loss: 0.5245241522789001
Epoch 2082/6000, Train Loss: 0.5250973105430603, Test Loss: 0.524673581123352
Epoch 2083/6000, Train Loss: 0.5250281095504761, Test Loss: 0.5245952606201172
Epoch 2084/6000, Train Loss: 0.5250788331031799, Test Loss: 0.5245888233184814
Epoch 2085/6000, Train Loss: 0.5250251889228821, Test Loss: 0.5247957706451416
Epoch 2086/6000, Train Loss: 0.5251628756523132, Test Loss: 0.5246108174324036
Epoch 2087/6000, Train Loss: 0.5250025391578674, Test Loss: 0.5246241688728333
Epoch 2088/6000, Train Loss: 0.5250483155250549, Test Loss: 0.5247374176979065
Epoch 2089/6000, Train Loss: 0.5249918103218079, Test Loss: 0.5245916247367859
Epoch 2090/6000, Train Loss: 0.5249367356300354, Test Loss: 0.524675726890564
Epoch 2091/6000, Train Loss: 0.5249171257019043, Test Loss: 0.5247074365615845
Epoch 2092/6000, Train Loss: 0.5250685214996338, Test Loss: 0.5246503949165344
Epoch 2093/6000, Train Loss: 0.5251019597053528, Test Loss: 0.524921178817749
Epoch 2094/6000, Train Loss: 0.5250381231307983, Test Loss: 0.5247533321380615
Epoch 2095/6000, Train Loss: 0.5251270532608032, Test Loss: 0.5247730016708374
Epoch 2096/6000, Train Loss: 0.5248308181762695, Test Loss: 0.52483731508255
Epoch 2097/6000, Train Loss: 0.5248739719390869, Test Loss: 0.5246486067771912
Epoch 2098/6000, Train Loss: 0.52490234375, Test Loss: 0.5246560573577881
Epoch 2099/6000, Train Loss: 0.5251389145851135, Test Loss: 0.5246656537055969
Epoch 2100/6000, Train Loss: 0.5250711441040039, Test Loss: 0.5246486663818359
Epoch 2101/6000, Train Loss: 0.5250234007835388, Test Loss: 0.5247541666030884
Epoch 2102/6000, Train Loss: 0.5250959992408752, Test Loss: 0.5245999693870544
Epoch 2103/6000, Train Loss: 0.5249408483505249, Test Loss: 0.5246109962463379
Epoch 2104/6000, Train Loss: 0.525295078754425, Test Loss: 0.5249126553535461
Epoch 2105/6000, Train Loss: 0.5250322818756104, Test Loss: 0.5247653126716614
Epoch 2106/6000, Train Loss: 0.5250933766365051, Test Loss: 0.5246743559837341
Epoch 2107/6000, Train Loss: 0.5250340700149536, Test Loss: 0.5246974229812622
Epoch 2108/6000, Train Loss: 0.5249698162078857, Test Loss: 0.5246760845184326
Epoch 2109/6000, Train Loss: 0.5248798727989197, Test Loss: 0.5249090194702148
Epoch 2110/6000, Train Loss: 0.5251967310905457, Test Loss: 0.5246918797492981
Epoch 2111/6000, Train Loss: 0.5250430107116699, Test Loss: 0.5246330499649048
Epoch 2112/6000, Train Loss: 0.5248900651931763, Test Loss: 0.5248517394065857
Epoch 2113/6000, Train Loss: 0.524937093257904, Test Loss: 0.5246166586875916
Epoch 2114/6000, Train Loss: 0.5250951051712036, Test Loss: 0.5245606303215027
Epoch 2115/6000, Train Loss: 0.5249779224395752, Test Loss: 0.5245063304901123
Epoch 2116/6000, Train Loss: 0.52492755651474, Test Loss: 0.5245763659477234
Epoch 2117/6000, Train Loss: 0.5248562693595886, Test Loss: 0.52474445104599
Epoch 2118/6000, Train Loss: 0.5248668193817139, Test Loss: 0.5247932076454163
Epoch 2119/6000, Train Loss: 0.5249794721603394, Test Loss: 0.5247499942779541
Epoch 2120/6000, Train Loss: 0.5250610709190369, Test Loss: 0.5248332023620605
Epoch 2121/6000, Train Loss: 0.5249813199043274, Test Loss: 0.524656355381012
Epoch 2122/6000, Train Loss: 0.5250312089920044, Test Loss: 0.5247739553451538
Epoch 2123/6000, Train Loss: 0.5249379873275757, Test Loss: 0.5246963500976562
Epoch 2124/6000, Train Loss: 0.5249581336975098, Test Loss: 0.5245639085769653
Epoch 2125/6000, Train Loss: 0.5249953866004944, Test Loss: 0.524709939956665
Epoch 2126/6000, Train Loss: 0.524932861328125, Test Loss: 0.5245780944824219
Epoch 2127/6000, Train Loss: 0.5250784158706665, Test Loss: 0.5246699452400208
Epoch 2128/6000, Train Loss: 0.524899959564209, Test Loss: 0.5247058272361755
Epoch 2129/6000, Train Loss: 0.5248141288757324, Test Loss: 0.5246484875679016
Epoch 2130/6000, Train Loss: 0.5249666571617126, Test Loss: 0.5246903300285339
Epoch 2131/6000, Train Loss: 0.5251071453094482, Test Loss: 0.5247175097465515
Epoch 2132/6000, Train Loss: 0.5250336527824402, Test Loss: 0.524601399898529
Epoch 2133/6000, Train Loss: 0.524933934211731, Test Loss: 0.5249322056770325
Epoch 2134/6000, Train Loss: 0.5251529216766357, Test Loss: 0.5245261192321777
Epoch 2135/6000, Train Loss: 0.5251163840293884, Test Loss: 0.5247607231140137
Epoch 2136/6000, Train Loss: 0.5250012278556824, Test Loss: 0.5246295928955078
Epoch 2137/6000, Train Loss: 0.5249701738357544, Test Loss: 0.5245807766914368
Epoch 2138/6000, Train Loss: 0.5250841975212097, Test Loss: 0.5249622464179993
Epoch 2139/6000, Train Loss: 0.5251493453979492, Test Loss: 0.5248011350631714
Epoch 2140/6000, Train Loss: 0.5250064730644226, Test Loss: 0.5248228311538696
Epoch 2141/6000, Train Loss: 0.524983286857605, Test Loss: 0.5248056054115295
Epoch 2142/6000, Train Loss: 0.5248631834983826, Test Loss: 0.5246347784996033
Epoch 2143/6000, Train Loss: 0.5250570774078369, Test Loss: 0.524757444858551
Epoch 2144/6000, Train Loss: 0.5249847173690796, Test Loss: 0.5247878432273865
Epoch 2145/6000, Train Loss: 0.5248809456825256, Test Loss: 0.5246309638023376
Epoch 2146/6000, Train Loss: 0.5249135494232178, Test Loss: 0.5245749354362488
Epoch 2147/6000, Train Loss: 0.5250306129455566, Test Loss: 0.524501621723175
Epoch 2148/6000, Train Loss: 0.5249886512756348, Test Loss: 0.5245847105979919
Epoch 2149/6000, Train Loss: 0.5248624086380005, Test Loss: 0.524653434753418
Epoch 2150/6000, Train Loss: 0.5248175263404846, Test Loss: 0.5245779752731323
Epoch 2151/6000, Train Loss: 0.5249209403991699, Test Loss: 0.5246548056602478
Epoch 2152/6000, Train Loss: 0.5247920155525208, Test Loss: 0.5246304869651794
Epoch 2153/6000, Train Loss: 0.5248994827270508, Test Loss: 0.5245792865753174
Epoch 2154/6000, Train Loss: 0.5248425006866455, Test Loss: 0.5245614051818848
Epoch 2155/6000, Train Loss: 0.5247764587402344, Test Loss: 0.5245309472084045
Epoch 2156/6000, Train Loss: 0.5248466730117798, Test Loss: 0.5246064066886902
Epoch 2157/6000, Train Loss: 0.5250420570373535, Test Loss: 0.5246661305427551
Epoch 2158/6000, Train Loss: 0.5248271822929382, Test Loss: 0.5245131850242615
Epoch 2159/6000, Train Loss: 0.5249248743057251, Test Loss: 0.5245482325553894
Epoch 2160/6000, Train Loss: 0.5250627398490906, Test Loss: 0.5246409177780151
Epoch 2161/6000, Train Loss: 0.5249496102333069, Test Loss: 0.5245881080627441
Epoch 2162/6000, Train Loss: 0.5248972177505493, Test Loss: 0.5249318480491638
Epoch 2163/6000, Train Loss: 0.525052547454834, Test Loss: 0.5246561169624329
Epoch 2164/6000, Train Loss: 0.5250406861305237, Test Loss: 0.5248873233795166
Epoch 2165/6000, Train Loss: 0.5249493718147278, Test Loss: 0.5248023867607117
Epoch 2166/6000, Train Loss: 0.5249377489089966, Test Loss: 0.5248123407363892
Epoch 2167/6000, Train Loss: 0.5249660015106201, Test Loss: 0.5248960852622986
Epoch 2168/6000, Train Loss: 0.5251204967498779, Test Loss: 0.524634063243866
Epoch 2169/6000, Train Loss: 0.5249556303024292, Test Loss: 0.5247468948364258
Epoch 2170/6000, Train Loss: 0.5250130295753479, Test Loss: 0.5248074531555176
Epoch 2171/6000, Train Loss: 0.5249386429786682, Test Loss: 0.5247675776481628
Epoch 2172/6000, Train Loss: 0.5250057578086853, Test Loss: 0.5249790549278259
Epoch 2173/6000, Train Loss: 0.5248933434486389, Test Loss: 0.524756669998169
Epoch 2174/6000, Train Loss: 0.5248168706893921, Test Loss: 0.5246996879577637
Epoch 2175/6000, Train Loss: 0.5250140428543091, Test Loss: 0.5249097347259521
Epoch 2176/6000, Train Loss: 0.5249066948890686, Test Loss: 0.5247198343276978
Epoch 2177/6000, Train Loss: 0.5248211622238159, Test Loss: 0.5247855186462402
Epoch 2178/6000, Train Loss: 0.5250070691108704, Test Loss: 0.5249189138412476
Epoch 2179/6000, Train Loss: 0.5248157382011414, Test Loss: 0.5247260332107544
Epoch 2180/6000, Train Loss: 0.5248461961746216, Test Loss: 0.5246725082397461
Epoch 2181/6000, Train Loss: 0.5250765681266785, Test Loss: 0.5247635245323181
Epoch 2182/6000, Train Loss: 0.5247854590415955, Test Loss: 0.5246474146842957
Epoch 2183/6000, Train Loss: 0.5248860716819763, Test Loss: 0.5248087644577026
Epoch 2184/6000, Train Loss: 0.5249277949333191, Test Loss: 0.5247093439102173
Epoch 2185/6000, Train Loss: 0.5249447822570801, Test Loss: 0.5245730876922607
Epoch 2186/6000, Train Loss: 0.5248461365699768, Test Loss: 0.5246950387954712
Epoch 2187/6000, Train Loss: 0.5248135924339294, Test Loss: 0.5247037410736084
Epoch 2188/6000, Train Loss: 0.5248634815216064, Test Loss: 0.5248018503189087
Epoch 2189/6000, Train Loss: 0.5248950123786926, Test Loss: 0.5246601700782776
Epoch 2190/6000, Train Loss: 0.5249589681625366, Test Loss: 0.5246673226356506
Epoch 2191/6000, Train Loss: 0.5249258279800415, Test Loss: 0.5247185230255127
Epoch 2192/6000, Train Loss: 0.5249443054199219, Test Loss: 0.5246415734291077
Epoch 2193/6000, Train Loss: 0.5249952673912048, Test Loss: 0.5246475338935852
Epoch 2194/6000, Train Loss: 0.5249071717262268, Test Loss: 0.5246294140815735
Epoch 2195/6000, Train Loss: 0.5247869491577148, Test Loss: 0.5246303081512451
Epoch 2196/6000, Train Loss: 0.5247262716293335, Test Loss: 0.5246850252151489
Epoch 2197/6000, Train Loss: 0.5248467326164246, Test Loss: 0.5246226191520691
Epoch 2198/6000, Train Loss: 0.5249342918395996, Test Loss: 0.5246266722679138
Epoch 2199/6000, Train Loss: 0.5248695015907288, Test Loss: 0.5246152877807617
Epoch 2200/6000, Train Loss: 0.5249400734901428, Test Loss: 0.5247008204460144
Epoch 2201/6000, Train Loss: 0.5247772932052612, Test Loss: 0.5247275233268738
Epoch 2202/6000, Train Loss: 0.5247268080711365, Test Loss: 0.5246529579162598
Epoch 2203/6000, Train Loss: 0.5249122977256775, Test Loss: 0.5248221755027771
Epoch 2204/6000, Train Loss: 0.5249728560447693, Test Loss: 0.5247099995613098
Epoch 2205/6000, Train Loss: 0.5250396728515625, Test Loss: 0.5248167514801025
Epoch 2206/6000, Train Loss: 0.5249406099319458, Test Loss: 0.5248399972915649
Epoch 2207/6000, Train Loss: 0.5250431895256042, Test Loss: 0.5247558951377869
Epoch 2208/6000, Train Loss: 0.5248916149139404, Test Loss: 0.5248911380767822
Epoch 2209/6000, Train Loss: 0.5247718095779419, Test Loss: 0.5246824622154236
Epoch 2210/6000, Train Loss: 0.524686872959137, Test Loss: 0.5247179269790649
Epoch 2211/6000, Train Loss: 0.5248283743858337, Test Loss: 0.5247730612754822
Epoch 2212/6000, Train Loss: 0.524828314781189, Test Loss: 0.5246756076812744
Epoch 2213/6000, Train Loss: 0.5248656868934631, Test Loss: 0.5248860716819763
Epoch 2214/6000, Train Loss: 0.5249504446983337, Test Loss: 0.5247577428817749
Epoch 2215/6000, Train Loss: 0.5248118042945862, Test Loss: 0.5249207019805908
Epoch 2216/6000, Train Loss: 0.5247529745101929, Test Loss: 0.5246559381484985
Epoch 2217/6000, Train Loss: 0.5247678756713867, Test Loss: 0.5246500372886658
Epoch 2218/6000, Train Loss: 0.5247988700866699, Test Loss: 0.524760365486145
Epoch 2219/6000, Train Loss: 0.5248365998268127, Test Loss: 0.5246343612670898
Epoch 2220/6000, Train Loss: 0.5246276259422302, Test Loss: 0.524832010269165
Epoch 2221/6000, Train Loss: 0.5249747633934021, Test Loss: 0.5246419906616211
Epoch 2222/6000, Train Loss: 0.5249643325805664, Test Loss: 0.5246626734733582
Epoch 2223/6000, Train Loss: 0.5249094367027283, Test Loss: 0.5246390104293823
Epoch 2224/6000, Train Loss: 0.5248975157737732, Test Loss: 0.5246288180351257
Epoch 2225/6000, Train Loss: 0.5247969031333923, Test Loss: 0.5248216390609741
Epoch 2226/6000, Train Loss: 0.5247769951820374, Test Loss: 0.5246545672416687
Epoch 2227/6000, Train Loss: 0.5251981616020203, Test Loss: 0.5248649716377258
Epoch 2228/6000, Train Loss: 0.5250331163406372, Test Loss: 0.5247063040733337
Epoch 2229/6000, Train Loss: 0.5247730016708374, Test Loss: 0.5247817635536194
Epoch 2230/6000, Train Loss: 0.5248669385910034, Test Loss: 0.5247029662132263
Epoch 2231/6000, Train Loss: 0.5248159766197205, Test Loss: 0.5245854258537292
Epoch 2232/6000, Train Loss: 0.5249762535095215, Test Loss: 0.5246531963348389
Epoch 2233/6000, Train Loss: 0.5249012112617493, Test Loss: 0.524547815322876
Epoch 2234/6000, Train Loss: 0.5249242782592773, Test Loss: 0.5246312618255615
Epoch 2235/6000, Train Loss: 0.5246921181678772, Test Loss: 0.5246263146400452
Epoch 2236/6000, Train Loss: 0.524842381477356, Test Loss: 0.524681568145752
Epoch 2237/6000, Train Loss: 0.5248565077781677, Test Loss: 0.5245738625526428
